[LOGGING],1,2,3,4
2023/11/11 00:16:11.4,,OK,0,0
2023/11/11 00:16:34.0,,OK,0,0
2023/11/11 00:17:08.0,,OK,0,0
2023/11/11 00:17:31.6,,OK,0,0
2023/11/11 00:17:54.4,,OK,0,0
2023/11/11 00:18:19.0,,OK,0,0
2023/11/11 00:18:45.1,,OK,0,0
2023/11/11 00:19:10.6,,OK,0,0
2023/11/11 00:19:37.9,,OK,0,0
2023/11/11 00:20:01.8,,OK,0,0
2023/11/11 00:20:28.5,,OK,0,0
2023/11/11 00:20:51.3,,OK,0,0
2023/11/11 00:21:20.1,,OK,0,0
2023/11/11 00:21:44.8,,OK,0,0
2023/11/11 00:22:11.0,,OK,0,0
2023/11/11 00:22:45.7,,OK,0,0
2023/11/11 00:23:35.0,,OK,0,0
2023/11/11 00:24:01.6,,OK,0,0
2023/11/11 00:24:28.4,,OK,0,0
2023/11/11 00:24:53.5,,NG,0,0
2023/11/11 00:25:22.5,,OK,0,0
2023/11/11 00:25:46.6,,OK,0,0
2023/11/11 00:26:15.6,,OK,0,0
2023/11/11 00:26:40.4,,OK,0,0
2023/11/11 00:27:26.7,,OK,0,0
2023/11/11 00:27:50.3,,OK,0,0
2023/11/11 00:28:15.2,,OK,0,0
2023/11/11 00:28:43.2,,OK,0,0
2023/11/11 00:29:24.9,,OK,0,0
2023/11/11 00:29:46.1,,OK,0,0
2023/11/11 00:30:10.5,,OK,0,0
2023/11/11 00:30:35.4,,OK,0,0
2023/11/11 00:31:02.7,,OK,0,0
2023/11/11 00:31:31.3,,OK,0,0
2023/11/11 00:31:55.0,,OK,0,0
2023/11/11 00:32:17.7,,OK,0,0
2023/11/11 00:32:42.4,,OK,0,0
2023/11/11 00:33:07.5,,OK,0,0
2023/11/11 00:33:35.5,,OK,0,0
2023/11/11 00:34:00.1,,OK,0,0
2023/11/11 00:34:30.9,,OK,0,0
2023/11/11 00:34:56.0,,OK,0,0
2023/11/11 00:35:26.8,,OK,0,0
2023/11/11 00:35:49.7,,OK,0,0
2023/11/11 00:36:18.8,,OK,0,0
2023/11/11 00:36:38.7,,NG,0,0
2023/11/11 00:37:04.4,,OK,0,0
2023/11/11 00:37:29.3,,OK,0,0
2023/11/11 00:38:27.5,,OK,0,0
2023/11/11 00:38:53.1,,OK,0,0
2023/11/11 00:39:22.2,,OK,0,0
2023/11/11 00:39:49.8,,OK,0,0
2023/11/11 00:40:17.8,,OK,0,0
2023/11/11 00:40:44.2,,OK,0,0
2023/11/11 00:41:13.5,,OK,0,0
2023/11/11 00:41:35.7,,OK,0,0
2023/11/11 00:42:01.3,,OK,0,0
2023/11/11 00:42:26.9,,OK,0,0
2023/11/11 00:42:52.9,,OK,0,0
2023/11/11 00:43:17.1,,OK,0,0
2023/11/11 00:43:50.6,,OK,0,0
2023/11/11 00:44:16.0,,OK,0,0
2023/11/11 00:44:43.4,,OK,0,0
2023/11/11 00:45:33.1,,OK,0,0
2023/11/11 00:46:00.0,,OK,0,0
2023/11/11 00:46:22.4,,OK,0,0
2023/11/11 00:47:43.9,,OK,0,0
2023/11/11 00:48:11.6,,OK,0,0
2023/11/11 00:48:36.5,,OK,0,0
2023/11/11 00:48:59.4,,OK,0,0
2023/11/11 00:50:02.4,,OK,0,0
2023/11/11 00:50:28.1,,NG,0,0
2023/11/11 00:50:53.8,,OK,0,0
2023/11/11 00:51:19.0,,OK,0,0
2023/11/11 00:52:21.3,,OK,0,0
2023/11/11 00:52:46.3,,OK,0,0
2023/11/11 00:53:13.6,,OK,0,0
2023/11/11 00:53:39.3,,OK,0,0
2023/11/11 00:54:06.6,,OK,0,0
2023/11/11 00:54:36.8,,OK,0,0
2023/11/11 00:55:03.9,,OK,0,0
2023/11/11 00:55:37.4,,OK,0,0
2023/11/11 00:55:57.4,,OK,0,0
2023/11/11 00:56:20.8,,OK,0,0
2023/11/11 00:56:45.2,,OK,0,0
2023/11/11 00:57:12.9,,OK,0,0
2023/11/11 00:57:39.4,,OK,0,0
2023/11/11 00:58:03.9,,OK,0,0
2023/11/11 00:58:32.4,,OK,0,0
2023/11/11 00:58:53.8,,OK,0,0
2023/11/11 01:00:05.9,,OK,0,0
2023/11/11 01:00:31.4,,OK,0,0
2023/11/11 01:01:05.9,,OK,0,0
2023/11/11 01:01:25.5,,OK,0,0
2023/11/11 01:01:51.9,,OK,0,0
2023/11/11 01:02:17.8,,OK,0,0
2023/11/11 01:02:42.3,,OK,0,0
2023/11/11 01:03:10.1,,NG,0,0
2023/11/11 01:03:38.3,,OK,0,0
2023/11/11 01:04:06.4,,OK,0,0
2023/11/11 01:04:53.8,,OK,0,0
2023/11/11 01:05:20.0,,OK,0,0
2023/11/11 01:05:47.6,,OK,0,0
2023/11/11 01:06:15.3,,OK,0,0
2023/11/11 01:06:40.9,,OK,0,0
2023/11/11 01:07:07.3,,OK,0,0
2023/11/11 01:07:40.5,,OK,0,0
2023/11/11 01:08:08.9,,OK,0,0
2023/11/11 01:08:30.6,,OK,0,0
2023/11/11 01:08:53.9,,OK,0,0
2023/11/11 01:09:19.4,,OK,0,0
2023/11/11 01:09:46.1,,OK,0,0
2023/11/11 01:10:11.9,,OK,0,0
2023/11/11 01:10:36.3,,OK,0,0
2023/11/11 01:11:08.2,,OK,0,0
2023/11/11 01:11:27.7,,OK,0,0
2023/11/11 01:11:54.5,,OK,0,0
2023/11/11 01:12:18.8,,OK,0,0
2023/11/11 01:12:56.9,,OK,0,0
2023/11/11 01:13:28.0,,OK,0,0
2023/11/11 01:13:52.4,,OK,0,0
2023/11/11 01:14:21.2,,OK,0,0
2023/11/11 01:14:43.8,,OK,0,0
2023/11/11 01:15:09.2,,NG,0,0
2023/11/11 01:15:35.2,,OK,0,0
2023/11/11 01:16:00.7,,OK,0,0
2023/11/11 01:16:27.4,,OK,0,0
2023/11/11 01:16:52.0,,OK,0,0
2023/11/11 01:17:26.0,,OK,0,0
2023/11/11 01:18:01.9,,OK,0,0
2023/11/11 01:18:29.1,,OK,0,0
2023/11/11 01:18:55.1,,OK,0,0
2023/11/11 01:19:30.6,,OK,0,0
2023/11/11 01:19:58.6,,OK,0,0
2023/11/11 01:20:48.8,,OK,0,0
2023/11/11 01:21:12.8,,OK,0,0
2023/11/11 01:21:37.0,,OK,0,0
2023/11/11 01:22:02.1,,OK,0,0
2023/11/11 01:23:12.5,,OK,0,0
2023/11/11 01:23:34.9,,OK,0,0
2023/11/11 01:24:00.2,,OK,0,0
2023/11/11 01:24:25.0,,OK,0,0
2023/11/11 01:24:50.7,,OK,0,0
2023/11/11 01:25:16.3,,OK,0,0
2023/11/11 01:25:41.3,,OK,0,0
2023/11/11 01:26:06.9,,OK,0,0
2023/11/11 01:26:31.4,,OK,0,0
2023/11/11 01:26:57.2,,OK,0,0
2023/11/11 01:27:22.0,,OK,0,0
2023/11/11 01:27:46.9,,NG,0,0
2023/11/11 01:29:12.3,,OK,0,0
2023/11/11 01:29:35.9,,OK,0,0
2023/11/11 01:30:45.2,,OK,0,0
2023/11/11 01:31:08.2,,OK,0,0
2023/11/11 01:31:33.7,,NG,0,0
2023/11/11 01:32:00.0,,OK,0,0
2023/11/11 01:32:23.3,,OK,0,0
2023/11/11 01:32:58.5,,OK,0,0
2023/11/11 01:34:04.5,,OK,0,0
2023/11/11 01:34:26.3,,OK,0,0
2023/11/11 01:34:50.2,,OK,0,0
2023/11/11 01:35:15.4,,OK,0,0
2023/11/11 01:37:27.5,,OK,0,0
2023/11/11 01:37:51.4,,OK,0,0
2023/11/11 01:38:39.3,,OK,0,0
2023/11/11 01:39:02.1,,OK,0,0
2023/11/11 01:39:24.9,,OK,0,0
2023/11/11 01:39:47.2,,OK,0,0
2023/11/11 01:40:13.1,,OK,0,0
2023/11/11 01:40:36.0,,OK,0,0
2023/11/11 01:41:00.6,,OK,0,0
2023/11/11 01:41:25.6,,OK,0,0
2023/11/11 01:41:50.3,,OK,0,0
2023/11/11 01:42:16.7,,OK,0,0
2023/11/11 01:42:42.4,,OK,0,0
2023/11/11 01:43:07.2,,NG,0,0
2023/11/11 01:43:34.3,,OK,0,0
2023/11/11 01:43:57.9,,OK,0,0
2023/11/11 01:44:22.3,,OK,0,0
2023/11/11 01:44:46.7,,OK,0,0
2023/11/11 01:45:14.0,,OK,0,0
2023/11/11 01:45:38.8,,OK,0,0
2023/11/11 01:46:06.9,,OK,0,0
2023/11/11 01:46:37.3,,OK,0,0
2023/11/11 01:46:58.3,,OK,0,0
2023/11/11 01:47:26.5,,OK,0,0
2023/11/11 01:47:49.9,,OK,0,0
2023/11/11 01:48:14.2,,OK,0,0
2023/11/11 01:48:39.1,,OK,0,0
2023/11/11 01:49:04.2,,OK,0,0
2023/11/11 01:49:30.4,,OK,0,0
2023/11/11 01:49:54.7,,OK,0,0
2023/11/11 01:50:19.3,,OK,0,0
2023/11/11 01:50:50.6,,OK,0,0
2023/11/11 01:51:22.4,,OK,0,0
2023/11/11 01:51:44.3,,OK,0,0
2023/11/11 01:52:15.2,,OK,0,0
2023/11/11 01:52:47.3,,OK,0,0
2023/11/11 01:53:06.8,,OK,0,0
2023/11/11 01:53:34.6,,OK,0,0
2023/11/11 01:54:03.4,,OK,0,0
2023/11/11 01:54:23.3,,NG,0,0
2023/11/11 01:54:50.5,,OK,0,0
2023/11/11 01:55:14.5,,OK,0,0
2023/11/11 01:55:41.2,,OK,0,0
2023/11/11 01:56:10.4,,OK,0,0
2023/11/11 01:56:48.2,,OK,0,0
2023/11/11 01:57:14.7,,OK,0,0
2023/11/11 01:57:40.7,,OK,0,0
2023/11/11 01:58:09.0,,OK,0,0
2023/11/11 01:59:12.9,,OK,0,0
2023/11/11 01:59:41.4,,OK,0,0
2023/11/11 02:00:01.0,,OK,0,0
2023/11/11 02:45:57.7,,OK,0,0
2023/11/11 02:46:49.6,,OK,0,0
2023/11/11 02:47:17.1,,OK,0,0
2023/11/11 02:47:44.0,,OK,0,0
2023/11/11 02:48:07.2,,OK,0,0
2023/11/11 02:48:39.3,,OK,0,0
2023/11/11 02:48:58.9,,OK,0,0
2023/11/11 02:49:23.2,,OK,0,0
2023/11/11 02:49:47.6,,OK,0,0
2023/11/11 02:50:21.7,,OK,0,0
2023/11/11 02:50:41.3,,OK,0,0
2023/11/11 02:51:13.7,,OK,0,0
2023/11/11 02:51:34.0,,OK,0,0
2023/11/11 02:51:59.0,,OK,0,0
2023/11/11 02:52:24.3,,NG,0,0
2023/11/11 02:52:55.1,,OK,0,0
2023/11/11 02:53:16.0,,OK,0,0
2023/11/11 02:53:45.0,,OK,0,0
2023/11/11 02:54:05.1,,OK,0,0
2023/11/11 02:54:27.8,,OK,0,0
2023/11/11 02:54:57.8,,OK,0,0
2023/11/11 02:55:37.4,,OK,0,0
2023/11/11 02:56:26.9,,OK,0,0
2023/11/11 02:57:20.9,,OK,0,0
2023/11/11 02:57:51.9,,OK,0,0
2023/11/11 02:58:12.1,,OK,0,0
2023/11/11 02:58:36.2,,OK,0,0
2023/11/11 02:59:00.8,,OK,0,0
2023/11/11 02:59:25.0,,OK,0,0
2023/11/11 02:59:53.0,,OK,0,0
2023/11/11 03:00:19.9,,NG,0,0
2023/11/11 03:00:42.6,,OK,0,0
2023/11/11 03:01:06.9,,OK,0,0
2023/11/11 03:01:33.6,,OK,0,0
2023/11/11 03:02:26.5,,OK,0,0
2023/11/11 03:02:51.8,,OK,0,0
2023/11/11 03:03:40.5,,OK,0,0
2023/11/11 03:04:05.8,,OK,0,0
2023/11/11 03:04:50.7,,OK,0,0
2023/11/11 03:05:13.7,,OK,0,0
2023/11/11 03:05:38.3,,NG,0,0
2023/11/11 03:06:05.3,,OK,0,0
2023/11/11 03:06:28.0,,OK,0,0
2023/11/11 03:06:50.7,,NG,0,0
2023/11/11 03:07:15.7,,OK,0,0
2023/11/11 03:07:41.4,,OK,0,0
2023/11/11 03:08:11.1,,OK,0,0
2023/11/11 03:08:46.1,,OK,0,0
2023/11/11 03:09:17.4,,OK,0,0
2023/11/11 03:09:55.7,,OK,0,0
2023/11/11 03:10:25.1,,OK,0,0
2023/11/11 03:10:44.6,,OK,0,0
2023/11/11 03:11:09.7,,OK,0,0
2023/11/11 03:11:33.2,,OK,0,0
2023/11/11 03:12:02.5,,OK,0,0
2023/11/11 03:12:26.3,,OK,0,0
2023/11/11 03:12:50.6,,OK,0,0
2023/11/11 03:13:18.1,,OK,0,0
2023/11/11 03:13:41.4,,OK,0,0
2023/11/11 03:14:09.0,,OK,0,0
2023/11/11 03:14:31.8,,OK,0,0
2023/11/11 03:15:22.0,,OK,0,0
2023/11/11 03:15:45.4,,OK,0,0
2023/11/11 03:16:10.4,,OK,0,0
2023/11/11 03:16:35.0,,OK,0,0
2023/11/11 03:16:59.5,,OK,0,0
2023/11/11 03:17:24.7,,NG,0,0
2023/11/11 03:17:50.1,,OK,0,0
2023/11/11 03:18:14.0,,OK,0,0
2023/11/11 03:18:41.6,,OK,0,0
2023/11/11 03:19:03.8,,OK,0,0
2023/11/11 03:19:31.4,,OK,0,0
2023/11/11 03:19:56.6,,OK,0,0
2023/11/11 03:20:31.2,,NG,0,0
2023/11/11 03:21:03.2,,OK,0,0
2023/11/11 03:21:41.5,,OK,0,0
2023/11/11 03:22:31.5,,OK,0,0
2023/11/11 03:22:57.2,,OK,0,0
2023/11/11 03:23:19.9,,OK,0,0
2023/11/11 03:23:44.4,,OK,0,0
2023/11/11 03:24:09.2,,OK,0,0
2023/11/11 03:24:36.1,,OK,0,0
2023/11/11 03:24:58.8,,OK,0,0
2023/11/11 03:25:22.8,,OK,0,0
2023/11/11 03:25:55.2,,OK,0,0
2023/11/11 03:26:18.6,,OK,0,0
2023/11/11 03:26:40.6,,OK,0,0
2023/11/11 03:27:08.0,,OK,0,0
2023/11/11 03:27:37.4,,OK,0,0
2023/11/11 03:28:37.9,,OK,0,0
2023/11/11 03:29:03.8,,OK,0,0
2023/11/11 03:29:28.0,,OK,0,0
2023/11/11 03:29:52.7,,NG,0,0
2023/11/11 03:30:20.0,,OK,0,0
2023/11/11 03:30:45.3,,OK,0,0
2023/11/11 03:32:15.7,,OK,0,0
2023/11/11 03:32:41.3,,OK,0,0
2023/11/11 03:33:10.2,,OK,0,0
2023/11/11 03:33:36.0,,OK,0,0
2023/11/11 03:34:13.8,,OK,0,0
2023/11/11 03:34:46.6,,OK,0,0
2023/11/11 03:35:08.1,,OK,0,0
2023/11/11 03:35:35.2,,OK,0,0
2023/11/11 03:36:47.7,,OK,0,0
2023/11/11 03:37:12.3,,OK,0,0
2023/11/11 03:37:37.6,,OK,0,0
2023/11/11 03:38:03.0,,OK,0,0
2023/11/11 03:38:30.7,,OK,0,0
2023/11/11 03:38:55.7,,OK,0,0
2023/11/11 03:40:02.7,,OK,0,0
2023/11/11 03:40:27.4,,OK,0,0
2023/11/11 03:40:53.8,,OK,0,0
2023/11/11 03:41:16.8,,OK,0,0
2023/11/11 03:41:42.3,,OK,0,0
2023/11/11 03:42:05.5,,OK,0,0
2023/11/11 03:42:27.5,,OK,0,0
2023/11/11 03:42:52.2,,OK,0,0
2023/11/11 03:43:14.7,,OK,0,0
2023/11/11 03:44:10.4,,NG,0,0
2023/11/11 03:44:30.3,,NG,0,0
2023/11/11 03:44:53.5,,OK,0,0
2023/11/11 03:45:20.7,,OK,0,0
2023/11/11 03:45:44.9,,OK,0,0
2023/11/11 03:46:11.8,,OK,0,0
2023/11/11 03:46:34.1,,OK,0,0
2023/11/11 03:47:27.5,,OK,0,0
2023/11/11 03:47:56.7,,OK,0,0
2023/11/11 03:48:40.1,,OK,0,0
2023/11/11 03:49:01.1,,OK,0,0
2023/11/11 03:49:25.2,,OK,0,0
2023/11/11 03:50:47.5,,OK,0,0
2023/11/11 03:51:09.2,,OK,0,0
2023/11/11 03:51:40.1,,OK,0,0
2023/11/11 03:52:09.3,,OK,0,0
2023/11/11 03:52:32.8,,OK,0,0
2023/11/11 03:52:59.0,,OK,0,0
2023/11/11 03:53:24.7,,OK,0,0
2023/11/11 03:53:53.0,,OK,0,0
2023/11/11 03:54:15.7,,OK,0,0
2023/11/11 03:54:43.6,,OK,0,0
2023/11/11 03:55:13.4,,OK,0,0
2023/11/11 03:55:57.6,,OK,0,0
2023/11/11 03:56:25.9,,OK,0,0
2023/11/11 03:56:48.9,,OK,0,0
2023/11/11 03:57:14.7,,NG,0,0
2023/11/11 03:57:40.4,,OK,0,0
2023/11/11 03:58:04.5,,OK,0,0
2023/11/11 03:58:30.5,,OK,0,0
2023/11/11 03:58:54.9,,OK,0,0
2023/11/11 03:59:17.3,,OK,0,0
2023/11/11 03:59:43.0,,OK,0,0
2023/11/11 04:00:08.6,,OK,0,0
2023/11/11 04:12:26.7,,OK,0,0
2023/11/11 04:12:53.5,,OK,0,0
2023/11/11 04:13:21.0,,OK,0,0
2023/11/11 04:13:46.1,,OK,0,0
2023/11/11 04:14:19.7,,OK,0,0
2023/11/11 04:14:39.4,,OK,0,0
2023/11/11 04:15:14.3,,OK,0,0
2023/11/11 04:15:37.5,,OK,0,0
2023/11/11 04:16:01.4,,NG,0,0
2023/11/11 04:16:29.9,,OK,0,0
2023/11/11 04:16:54.2,,OK,0,0
2023/11/11 04:17:21.3,,OK,0,0
2023/11/11 04:17:44.6,,OK,0,0
2023/11/11 04:18:10.6,,OK,0,0
2023/11/11 04:18:51.9,,OK,0,0
2023/11/11 04:19:16.3,,OK,0,0
2023/11/11 04:19:41.2,,OK,0,0
2023/11/11 04:20:00.8,,OK,0,0
2023/11/11 04:20:24.6,,NG,0,0
2023/11/11 04:20:49.1,,NG,0,0
2023/11/11 04:21:52.1,,OK,0,0
2023/11/11 04:22:18.2,,OK,0,0
2023/11/11 04:22:43.1,,OK,0,0
2023/11/11 04:23:15.8,,OK,0,0
2023/11/11 04:23:39.8,,OK,0,0
2023/11/11 04:24:06.7,,OK,0,0
2023/11/11 04:24:42.5,,OK,0,0
2023/11/11 04:25:18.6,,OK,0,0
2023/11/11 04:25:50.4,,OK,0,0
2023/11/11 04:26:15.3,,OK,0,0
2023/11/11 04:26:40.4,,OK,0,0
2023/11/11 04:27:07.6,,OK,0,0
2023/11/11 04:27:32.0,,OK,0,0
2023/11/11 04:27:57.5,,OK,0,0
2023/11/11 04:28:21.4,,OK,0,0
2023/11/11 04:28:47.3,,OK,0,0
2023/11/11 04:29:11.7,,OK,0,0
2023/11/11 04:29:41.4,,OK,0,0
2023/11/11 04:30:01.3,,OK,0,0
2023/11/11 04:30:26.8,,OK,0,0
2023/11/11 04:30:51.2,,OK,0,0
2023/11/11 04:31:10.5,,OK,0,0
2023/11/11 04:31:35.6,,OK,0,0
2023/11/11 04:31:58.0,,OK,0,0
2023/11/11 04:32:21.8,,NG,0,0
2023/11/11 04:32:45.4,,OK,0,0
2023/11/11 04:33:10.8,,OK,0,0
2023/11/11 04:33:36.9,,OK,0,0
2023/11/11 04:34:02.1,,OK,0,0
2023/11/11 04:34:33.1,,OK,0,0
2023/11/11 04:34:56.3,,OK,0,0
2023/11/11 04:35:22.0,,OK,0,0
2023/11/11 04:35:48.8,,OK,0,0
2023/11/11 04:36:20.7,,OK,0,0
2023/11/11 04:36:51.7,,OK,0,0
2023/11/11 04:37:18.3,,OK,0,0
2023/11/11 04:37:44.7,,OK,0,0
2023/11/11 04:38:11.2,,OK,0,0
2023/11/11 04:38:33.7,,OK,0,0
2023/11/11 04:39:14.1,,OK,0,0
2023/11/11 04:39:38.3,,NG,0,0
2023/11/11 04:41:30.3,,OK,0,0
2023/11/11 04:42:03.6,,OK,0,0
2023/11/11 04:42:31.1,,OK,0,0
2023/11/11 04:42:54.1,,OK,0,0
2023/11/11 04:43:19.4,,OK,0,0
2023/11/11 04:43:47.7,,OK,0,0
2023/11/11 04:44:13.2,,OK,0,0
2023/11/11 04:44:33.2,,OK,0,0
2023/11/11 04:44:57.8,,OK,0,0
2023/11/11 04:45:23.6,,NG,0,0
2023/11/11 04:45:52.7,,OK,0,0
2023/11/11 04:46:16.3,,OK,0,0
2023/11/11 04:46:41.0,,OK,0,0
2023/11/11 04:47:05.0,,OK,0,0
2023/11/11 04:47:54.6,,OK,0,0
2023/11/11 04:48:18.8,,OK,0,0
2023/11/11 04:48:51.3,,OK,0,0
2023/11/11 04:49:19.1,,OK,0,0
2023/11/11 04:49:50.0,,OK,0,0
2023/11/11 04:50:10.4,,OK,0,0
2023/11/11 04:50:34.0,,OK,0,0
2023/11/11 04:50:57.3,,OK,0,0
2023/11/11 04:51:22.6,,OK,0,0
2023/11/11 04:51:47.9,,OK,0,0
2023/11/11 04:52:23.6,,OK,0,0
2023/11/11 04:52:57.2,,OK,0,0
2023/11/11 04:53:21.9,,OK,0,0
2023/11/11 04:53:46.5,,OK,0,0
2023/11/11 04:54:17.0,,OK,0,0
2023/11/11 04:54:41.8,,OK,0,0
2023/11/11 04:55:07.3,,OK,0,0
2023/11/11 04:55:35.8,,OK,0,0
2023/11/11 04:56:01.6,,OK,0,0
2023/11/11 04:56:25.5,,OK,0,0
2023/11/11 04:56:50.1,,OK,0,0
2023/11/11 04:57:14.2,,NG,0,0
2023/11/11 04:57:39.6,,OK,0,0
2023/11/11 04:58:03.5,,OK,0,0
2023/11/11 04:58:29.4,,OK,0,0
2023/11/11 04:59:18.0,,OK,0,0
2023/11/11 04:59:42.7,,OK,0,0
2023/11/11 05:00:10.3,,OK,0,0
2023/11/11 05:00:35.6,,OK,0,0
2023/11/11 05:01:00.1,,OK,0,0
2023/11/11 05:01:31.8,,OK,0,0
2023/11/11 05:02:00.6,,OK,0,0
2023/11/11 05:02:27.9,,OK,0,0
2023/11/11 05:02:51.1,,OK,0,0
2023/11/11 05:03:15.4,,OK,0,0
2023/11/11 05:03:42.0,,OK,0,0
2023/11/11 05:04:07.4,,OK,0,0
2023/11/11 05:04:37.0,,OK,0,0
2023/11/11 05:05:01.8,,OK,0,0
2023/11/11 05:05:25.2,,OK,0,0
2023/11/11 05:05:54.4,,OK,0,0
2023/11/11 05:06:26.6,,OK,0,0
2023/11/11 05:06:54.5,,OK,0,0
2023/11/11 05:07:21.9,,OK,0,0
2023/11/11 05:07:44.3,,OK,0,0
2023/11/11 05:08:11.5,,OK,0,0
2023/11/11 05:08:34.5,,OK,0,0
2023/11/11 05:09:01.0,,NG,0,0
2023/11/11 05:09:27.3,,OK,0,0
2023/11/11 05:09:51.9,,OK,0,0
2023/11/11 05:10:21.0,,OK,0,0
2023/11/11 05:10:46.7,,NG,0,0
2023/11/11 05:11:10.7,,OK,0,0
2023/11/11 05:11:36.5,,OK,0,0
2023/11/11 05:12:01.9,,OK,0,0
2023/11/11 05:12:39.0,,OK,0,0
2023/11/11 05:12:59.9,,OK,0,0
2023/11/11 05:14:07.9,,OK,0,0
2023/11/11 05:14:27.4,,OK,0,0
2023/11/11 05:14:52.7,,OK,0,0
2023/11/11 05:15:16.9,,OK,0,0
2023/11/11 05:15:42.2,,OK,0,0
2023/11/11 05:16:07.7,,OK,0,0
2023/11/11 05:16:31.8,,OK,0,0
2023/11/11 05:16:56.8,,OK,0,0
2023/11/11 05:17:20.8,,OK,0,0
2023/11/11 05:17:49.2,,OK,0,0
2023/11/11 05:18:13.8,,OK,0,0
2023/11/11 05:18:41.4,,OK,0,0
2023/11/11 05:19:08.3,,OK,0,0
2023/11/11 05:20:07.4,,OK,0,0
2023/11/11 05:20:35.0,,OK,0,0
2023/11/11 05:21:02.2,,OK,0,0
2023/11/11 05:21:25.0,,NG,0,0
2023/11/11 05:21:51.8,,OK,0,0
2023/11/11 05:22:15.8,,OK,0,0
2023/11/11 05:22:39.0,,OK,0,0
2023/11/11 05:23:04.6,,OK,0,0
2023/11/11 05:23:29.4,,OK,0,0
2023/11/11 05:23:53.9,,OK,0,0
2023/11/11 05:24:19.5,,OK,0,0
2023/11/11 05:24:49.6,,OK,0,0
2023/11/11 05:25:38.3,,OK,0,0
2023/11/11 05:26:08.4,,OK,0,0
2023/11/11 05:26:28.0,,OK,0,0
2023/11/11 05:26:52.8,,OK,0,0
2023/11/11 05:27:15.8,,OK,0,0
2023/11/11 05:27:41.8,,OK,0,0
2023/11/11 05:28:07.9,,OK,0,0
2023/11/11 05:28:33.1,,OK,0,0
2023/11/11 05:29:37.1,,OK,0,0
2023/11/11 05:30:02.9,,OK,0,0
2023/11/11 05:30:29.7,,OK,0,0
2023/11/11 05:30:57.4,,OK,0,0
2023/11/11 05:31:32.3,,OK,0,0
2023/11/11 05:31:57.3,,OK,0,0
2023/11/11 05:32:24.9,,OK,0,0
2023/11/11 05:32:44.3,,OK,0,0
2023/11/11 05:33:13.4,,OK,0,0
2023/11/11 05:33:33.0,,NG,0,0
2023/11/11 05:33:56.2,,OK,0,0
2023/11/11 05:34:19.2,,OK,0,0
2023/11/11 05:34:45.8,,OK,0,0
2023/11/11 05:35:44.0,,OK,0,0
2023/11/11 05:36:09.4,,OK,0,0
2023/11/11 05:36:35.4,,OK,0,0
2023/11/11 05:39:36.1,,OK,0,0
